State,LGA,Ward,PU-Code,PU-Name,Latitude,Longitude,Accredited_Voters,APC,LP,PDP,NNPP,APC (Av.),LP (Av.),PDP (Av.),NNPP (Av.),APC (Std Dv.),LP (Std Dv.),PDP (Std DV.),NNPP (Std Dv.),APC (Outlier),LP(Outlier),PDP (Outlier),NNPP (Outlier),APC (Outlier Category),LP(Outlier Category),PDP (Outlier Category),NNPP (Outlier Category)
ABIA,ABA SOUTH,ABA TOWN HALL,01-02-12-025,ABA TOWN HALL  VIII,5.1,7.35,74,0,72,0,0,1.252,44.326,3.475,0.226,5.126,45.186,9.536,1.636,-0.244301354,-0.088778397,-0.534129122,-0.174245009,Normal,Normal,Normal,Normal
ABIA,ABA SOUTH,ABA TOWN HALL,01-02-12-026,ABA TOWN HALL IX,5.1,7.35,68,0,67,0,0,1.254,44.296,3.478,0.226,5.128,45.202,9.54,1.637,-0.244444667,-0.160664206,-0.534129122,-0.174245009,Normal,Normal,Normal,Normal
ABIA,ABA SOUTH,ABA TOWN HALL,01-02-12-028,ABA TOWN HALL XI,5.1,7.35,73,0,71,0,1,1.255,44.271,3.482,0.226,5.131,45.22,9.545,1.638,-0.244588232,-0.103155559,-0.534129122,0.270195689,Normal,Normal,Normal,Normal
ABIA,ABA SOUTH,ABA TOWN HALL,01-02-12-030,ABA TOWN HALL XIII,5.1,7.35,32,0,31,0,0,1.256,44.241,3.486,0.225,5.134,45.237,9.55,1.639,-0.244732051,-0.678242032,-0.534129122,-0.174245009,Normal,Normal,Normal,Normal
ABIA,ABA SOUTH,ABA TOWN HALL,01-02-12-031,ABA TOWN HALL XIV,5.1,7.35,37,0,0,0,0,1.258,44.256,3.49,0.226,5.136,45.26,9.554,1.64,-0.244876124,-1.123934048,-0.534129122,-0.174245009,Normal,Normal,Normal,Normal
ABIA,ABA SOUTH,ABA TOWN HALL,01-02-12-032,ABA TOWN HALL   XV,5.1,7.35,44,0,37,0,0,1.259,44.305,3.494,0.226,5.139,45.261,9.559,1.64,-0.245020451,-0.591979061,-0.534129122,-0.174245009,Normal,Normal,Normal,Normal
ABIA,ABA SOUTH,ABA TOWN HALL,01-02-12-033,ABA TOWN HALL  XVI,5.1,7.35,91,0,0,0,0,1.261,44.313,3.498,0.226,5.142,45.285,9.563,1.641,-0.245165034,-1.123934048,-0.534129122,-0.174245009,Normal,Normal,Normal,Normal
ABIA,ABA SOUTH,ABA TOWN HALL,01-02-12-034,ABA TOWN HALL   XVII,5.1,7.35,94,1,87,0,0,1.262,44.362,3.502,0.226,5.144,45.286,9.568,1.642,-0.050925636,0.12687903,-0.534129122,-0.174245009,Normal,Normal,Normal,Normal
ABIA,ABA SOUTH,ABA TOWN HALL,01-02-12-035,CONSTITUTION CRESCENT PRIMARY SCHOOL VI,5.1,7.35,5,0,5,0,0,1.262,44.315,3.506,0.227,5.147,45.289,9.573,1.643,-0.245230256,-1.052048239,-0.534129122,-0.174245009,Normal,Normal,Normal,Normal
ABIA,ABA SOUTH,ABA TOWN HALL,01-02-12-036,CONSTITUTION CRESCENT PRIMARY SCHOOL VII,5.1,7.35,22,0,22,0,0,1.264,44.359,3.509,0.227,5.15,45.295,9.577,1.644,-0.245375462,-0.807636488,-0.534129122,-0.174245009,Normal,Normal,Normal,Normal
ABIA,ABA SOUTH,ABA TOWN HALL,01-02-12-038,ABA RECREATION CLUB  V,5.1,7.35,16,0,15,0,0,1.265,44.384,3.513,0.227,5.153,45.314,9.582,1.645,-0.245520926,-0.908276621,-0.534129122,-0.174245009,Normal,Normal,Normal,Normal
ABIA,ABA SOUTH,ABA TOWN HALL,01-02-12-039,PARK ROAD PLAY GROUND III,5.1,7.35,15,0,14,1,0,1.267,44.417,3.517,0.227,5.155,45.329,9.586,1.646,-0.245666649,-0.922653783,-0.453605845,-0.174245009,Normal,Normal,Normal,Normal
ABIA,ABA SOUTH,ABA TOWN HALL,01-02-12-040,PARK ROAD PLAY GROUND IV,5.1,7.35,15,0,15,0,0,1.268,44.451,3.52,0.228,5.158,45.343,9.591,1.647,-0.245812632,-0.908276621,-0.534129122,-0.174245009,Normal,Normal,Normal,Normal
ABIA,ABA SOUTH,ABA TOWN HALL,01-02-12-042,RED CROSS PREMISES VI,5.1,7.35,20,0,20,0,0,1.269,44.484,3.524,0.228,5.161,45.358,9.596,1.648,-0.245958875,-0.836390812,-0.534129122,-0.174245009,Normal,Normal,Normal,Normal
ABIA,ABA SOUTH,ABA TOWN HALL,01-02-12-043,RED CROSS PREMISES VII,5.1,7.35,20,0,19,1,0,1.271,44.511,3.528,0.228,5.164,45.376,9.601,1.649,-0.24610538,-0.850767974,-0.453605845,-0.174245009,Normal,Normal,Normal,Normal
ABIA,ABA SOUTH,ABA TOWN HALL,01-02-12-044,HOSPITAL ROAD PRIMARY SCHOOL III,5.1,7.35,37,0,35,1,0,1.272,44.54,3.531,0.228,5.166,45.393,9.606,1.649,-0.246252147,-0.620733385,-0.453605845,-0.174245009,Normal,Normal,Normal,Normal
ABIA,ABA SOUTH,ABA TOWN HALL,01-02-12-045,HOSPITAL ROAD PRIMARY SCHOOL IV,5.1,7.35,42,0,40,0,0,1.274,44.551,3.534,0.229,5.169,45.418,9.611,1.65,-0.246399176,-0.548847576,-0.534129122,-0.174245009,Normal,Normal,Normal,Normal
ABIA,ABA SOUTH,ASA,01-02-02-021,RAILWAY HALT PRIMARY SCHOOL V,5.1,7.35,3,0,2,0,0,1.275,44.556,3.538,0.229,5.172,45.443,9.616,1.651,-0.24654647,-1.095179725,-0.534129122,-0.174245009,Normal,Normal,Normal,Normal
ABIA,ABA SOUTH,ASA,01-02-02-022,RAILWAY HALT PRIMARY SCHOOL VI,5.1,7.35,2,0,2,0,0,1.277,44.604,3.542,0.229,5.175,45.446,9.62,1.652,-0.246694028,-1.095179725,-0.534129122,-0.174245009,Normal,Normal,Normal,Normal
ABIA,ABA SOUTH,ASA,01-02-02-023,RAILWAY HALT PRIMARY SCHOOL VII,5.1,7.35,8,0,8,0,0,1.278,44.652,3.546,0.229,5.177,45.449,9.625,1.653,-0.246841851,-1.008916754,-0.534129122,-0.174245009,Normal,Normal,Normal,Normal
ABIA,ABA SOUTH,ASA,01-02-02-024,RAILWAY HALT PRIMARY SCHOOL VIII,5.1,7.35,20,0,19,1,0,1.279,44.693,3.55,0.23,5.18,45.458,9.63,1.654,-0.24698994,-0.850767974,-0.453605845,-0.174245009,Normal,Normal,Normal,Normal
ABIA,ABA SOUTH,ASA,01-02-02-025,OSUMENYI HALL IV,5.1,7.35,5,0,5,0,0,1.281,44.723,3.553,0.23,5.183,45.476,9.635,1.655,-0.247138296,-1.052048239,-0.534129122,-0.174245009,Normal,Normal,Normal,Normal
ABIA,ABA SOUTH,ASA,01-02-02-026,OSUMENYI HALL V,5.1,7.35,17,2,15,0,0,1.282,44.768,3.557,0.23,5.186,45.482,9.639,1.656,0.138401963,-0.908276621,-0.534129122,-0.174245009,Normal,Normal,Normal,Normal
ABIA,ABA SOUTH,ASA,01-02-02-027,SCHOOL ROAD  PRIMARY SCHOOL V,5.1,7.35,16,0,13,0,0,1.281,44.801,3.561,0.23,5.188,45.497,9.644,1.657,-0.246992372,-0.937030945,-0.534129122,-0.174245009,Normal,Normal,Normal,Normal
ABIA,ABA SOUTH,ASA,01-02-02-029,SCHOOL ROAD PRIMARY SCHOOL VII,5.1,7.35,26,0,25,0,0,1.283,44.838,3.565,0.231,5.191,45.51,9.649,1.658,-0.247141236,-0.764505003,-0.534129122,-0.174245009,Normal,Normal,Normal,Normal
ABIA,ABA SOUTH,ASA,01-02-02-030,SCHOOL ROAD PRIMARY SCHOOL VIII,5.1,7.35,44,0,43,1,0,1.284,44.86,3.569,0.231,5.194,45.531,9.654,1.659,-0.247290369,-0.50571609,-0.453605845,-0.174245009,Normal,Normal,Normal,Normal
ABIA,ABA SOUTH,ASA,01-02-02-031,SCHOOL ROAD PRIMARY SCHOOL IX,5.1,7.35,41,1,38,1,0,1.286,44.862,3.572,0.231,5.197,45.557,9.659,1.66,-0.055010968,-0.577601899,-0.453605845,-0.174245009,Normal,Normal,Normal,Normal
ABIA,ABA SOUTH,ASA,01-02-02-032,AWKA ETITI HALL IV,5.1,7.35,0,0,0,0,0,1.286,44.87,3.575,0.231,5.2,45.582,9.664,1.66,-0.247361938,-1.123934048,-0.534129122,-0.174245009,Normal,Normal,Normal,Normal
ABIA,ABA SOUTH,ASA,01-02-02-033,AWKA ETITI HALL V,5.1,7.35,2,0,2,0,0,1.288,44.921,3.579,0.232,5.202,45.583,9.669,1.661,-0.24751173,-1.095179725,-0.534129122,-0.174245009,Normal,Normal,Normal,Normal
ABIA,ABA SOUTH,ASA,01-02-02-034,TOWNSHIP PRIMARY SCHOOL V,5.1,7.35,2,0,2,0,0,1.289,44.97,3.583,0.232,5.205,45.586,9.673,1.662,-0.247661795,-1.095179725,-0.534129122,-0.174245009,Normal,Normal,Normal,Normal
ABIA,ABA SOUTH,ASA,01-02-02-035,TOWNSHIP PRIMARY SCHOOL VI,5.1,7.35,12,1,11,0,0,1.291,45.019,3.587,0.232,5.208,45.589,9.678,1.663,-0.055801668,-0.965785268,-0.534129122,-0.174245009,Normal,Normal,Normal,Normal
ABIA,ABA SOUTH,ASA,01-02-02-036,TOWNSHIP PRIMARY SCHOOL VII,5.1,7.35,12,0,10,1,0,1.291,45.058,3.591,0.233,5.211,45.6,9.683,1.664,-0.247734648,-0.98016243,-0.453605845,-0.174245009,Normal,Normal,Normal,Normal
ABIA,ABA SOUTH,ASA,01-02-02-037,UKPOR HALL III,5.1,7.35,22,0,2,0,0,1.292,45.099,3.594,0.233,5.214,45.611,9.688,1.665,-0.247885381,-1.095179725,-0.534129122,-0.174245009,Normal,Normal,Normal,Normal
ABIA,ABA SOUTH,EKEOHA,01-02-08-027,MBIERI DEVELOPMENT UNION HALL I,5.1,7.35,6,0,6,0,0,1.294,45.148,3.598,0.233,5.217,45.614,9.693,1.666,-0.248036389,-1.037671077,-0.534129122,-0.174245009,Normal,Normal,Normal,Normal
ABIA,ABA SOUTH,EKEOHA,01-02-08-029,MBIERI DEVELOPMENT UNION HALL III,5.1,7.35,11,0,10,1,0,1.295,45.193,3.602,0.233,5.219,45.62,9.698,1.667,-0.248187673,-0.98016243,-0.453605845,-0.174245009,Normal,Normal,Normal,Normal
ABIA,ABA SOUTH,EKEOHA,01-02-08-031,UNUBI DEVELOPMENT UNION HALL II,5.1,7.35,6,0,4,0,0,1.297,45.234,3.605,0.234,5.222,45.631,9.703,1.668,-0.248339234,-1.066425401,-0.534129122,-0.174245009,Normal,Normal,Normal,Normal
ABIA,ABA SOUTH,EKEOHA,01-02-08-032,UNUBI DEVELOPMENT UNION HALL III,5.1,7.35,7,0,6,1,0,1.298,45.281,3.609,0.234,5.225,45.636,9.708,1.669,-0.248491073,-1.037671077,-0.453605845,-0.174245009,Normal,Normal,Normal,Normal
ABIA,ABA SOUTH,EKEOHA,01-02-08-033,UNUBI DEVELOPMENT UNION HALL IV,5.1,7.35,22,0,21,1,0,1.3,45.326,3.612,0.234,5.228,45.643,9.713,1.67,-0.248643192,-0.82201365,-0.453605845,-0.174245009,Normal,Normal,Normal,Normal
ABIA,ABA SOUTH,EKEOHA,01-02-08-034,NGWA ROAD PRIMARY SCHOOL VII,5.1,7.35,3,0,3,0,0,1.301,45.355,3.615,0.234,5.231,45.661,9.718,1.671,-0.24879559,-1.080802563,-0.534129122,-0.174245009,Normal,Normal,Normal,Normal
ABIA,ABA SOUTH,EKEOHA,01-02-08-035,NGWA ROAD PRIMARY SCHOOL  VIII,5.1,7.35,2,0,2,0,0,1.303,45.403,3.62,0.235,5.234,45.665,9.723,1.672,-0.248948268,-1.095179725,-0.534129122,-0.174245009,Normal,Normal,Normal,Normal
ABIA,ABA SOUTH,EKEOHA,01-02-08-037,NGWA ROAD PRIMARY SCHOOL X,5.1,7.35,3,0,3,0,0,1.304,45.454,3.624,0.235,5.236,45.668,9.728,1.673,-0.249101228,-1.080802563,-0.534129122,-0.174245009,Normal,Normal,Normal,Normal
ABIA,ABA SOUTH,EKEOHA,01-02-08-038,NGWA ROAD PRIMARY SCHOOL  XI,5.1,7.35,3,0,2,0,0,1.306,45.503,3.628,0.235,5.239,45.671,9.733,1.674,-0.24925447,-1.095179725,-0.534129122,-0.174245009,Normal,Normal,Normal,Normal
ABIA,ABA SOUTH,EKEOHA,01-02-08-040,ST. JOSEPH'S COLLEGE SCHOOL V,5.1,7.35,119,0,115,1,0,1.307,45.553,3.632,0.235,5.242,45.674,9.737,1.675,-0.249407995,0.529439561,-0.453605845,-0.174245009,Normal,Normal,Normal,Normal
ABIA,ABA SOUTH,ENYIMBA,01-02-03-029,OKPOJIAKU CIVIC CENTRE  I,5.1,7.35,8,0,8,0,0,1.309,45.473,3.635,0.236,5.245,45.639,9.743,1.676,-0.249561805,-1.008916754,-0.534129122,-0.174245009,Normal,Normal,Normal,Normal
ABIA,ABA SOUTH,ENYIMBA,01-02-03-030,OKPOJIAKU CIVIC CENTRE  II,5.1,7.35,2,0,2,0,0,1.31,45.516,3.64,0.236,5.248,45.647,9.748,1.676,-0.249715899,-1.095179725,-0.534129122,-0.174245009,Normal,Normal,Normal,Normal
ABIA,ABA SOUTH,ENYIMBA,01-02-03-031,OKPOJIAKU CIVIC CENTRE III,5.1,7.35,11,0,11,0,0,1.312,45.567,3.644,0.236,5.251,45.65,9.752,1.677,-0.249870279,-0.965785268,-0.534129122,-0.174245009,Normal,Normal,Normal,Normal
ABIA,ABA SOUTH,ENYIMBA,01-02-03-032,OKPOJIAKU  CIVIC CENTRE IV,5.1,7.35,9,0,8,0,0,1.314,45.607,3.648,0.237,5.254,45.661,9.757,1.678,-0.250024946,-1.008916754,-0.534129122,-0.174245009,Normal,Normal,Normal,Normal
ABIA,ABA SOUTH,ENYIMBA,01-02-03-033,OKPOJIAKU CIVIC CENTRE V,5.1,7.35,10,0,9,0,0,1.315,45.651,3.652,0.237,5.256,45.67,9.762,1.679,-0.2501799,-0.994539592,-0.534129122,-0.174245009,Normal,Normal,Normal,Normal
ABIA,ABA SOUTH,ENYIMBA,01-02-03-034,OKPOJIAKU CIVIC CENTREVI,5.1,7.35,22,0,22,0,0,1.317,45.694,3.657,0.237,5.259,45.679,9.767,1.68,-0.250335143,-0.807636488,-0.534129122,-0.174245009,Normal,Normal,Normal,Normal
ABIA,ABA SOUTH,ENYIMBA,01-02-03-035,OKPOJIAKU CIVIC CENTRE VII,5.1,7.35,24,0,21,0,0,1.318,45.722,3.661,0.237,5.262,45.699,9.772,1.681,-0.250490675,-0.82201365,-0.534129122,-0.174245009,Normal,Normal,Normal,Normal
ABIA,ABA SOUTH,ENYIMBA,01-02-03-036,OKPOJIAKU CIVIC CENTRE VIII,5.1,7.35,27,0,26,0,0,1.32,45.751,3.665,0.238,5.265,45.718,9.777,1.682,-0.250646497,-0.750127841,-0.534129122,-0.174245009,Normal,Normal,Normal,Normal
ABIA,ABA SOUTH,ENYIMBA,01-02-03-037,MBUTU MBAISE TOWN HALL I,5.1,7.35,5,1,17,3,0,1.321,45.774,3.669,0.238,5.268,45.739,9.782,1.683,-0.060975968,-0.879522297,-0.29255929,-0.174245009,Normal,Normal,Normal,Normal
ABIA,ABA SOUTH,ENYIMBA,01-02-03-038,MBUTU MBAISE TOWN HALL II,5.1,7.35,11,0,0,0,0,1.322,45.808,3.67,0.238,5.271,45.756,9.788,1.684,-0.250727629,-1.123934048,-0.534129122,-0.174245009,Normal,Normal,Normal,Normal
ABIA,ABA SOUTH,ENYIMBA,01-02-03-039,MBUTU MBAISE HALL III,5.1,7.35,12,0,9,2,0,1.323,45.861,3.675,0.239,5.274,45.755,9.792,1.685,-0.250884166,-0.994539592,-0.373082567,-0.174245009,Normal,Normal,Normal,Normal
ABIA,ABA SOUTH,ENYIMBA,01-02-03-040,MBUTU MBAISE HALL IV,5.1,7.35,22,1,17,3,0,1.325,45.905,3.676,0.239,5.277,45.765,9.798,1.686,-0.061534028,-0.879522297,-0.29255929,-0.174245009,Normal,Normal,Normal,Normal
ABIA,ABA SOUTH,ENYIMBA,01-02-03-043,ENUGU EZIKE HALL III,5.1,7.35,0,0,0,0,0,1.325,45.939,3.677,0.239,5.28,45.781,9.804,1.687,-0.250966277,-1.123934048,-0.534129122,-0.174245009,Normal,Normal,Normal,Normal
ABIA,ABA SOUTH,ENYIMBA,01-02-03-044,ENUGU EZIKE HALL IV,5.1,7.35,0,0,0,0,0,1.327,45.993,3.682,0.239,5.283,45.781,9.809,1.688,-0.251123535,-1.123934048,-0.534129122,-0.174245009,Normal,Normal,Normal,Normal
ABIA,ABA SOUTH,ENYIMBA,01-02-03-045,NATIONAL HIGH SCHOOL IV,5.1,7.35,35,0,33,0,0,1.328,46.047,3.686,0.24,5.286,45.781,9.814,1.689,-0.251281089,-0.649487708,-0.534129122,-0.174245009,Normal,Normal,Normal,Normal
ABIA,ABA SOUTH,ENYIMBA,01-02-03-046,NATIONAL HIGH SCHOOL V,5.1,7.35,30,1,25,0,0,1.33,46.063,3.69,0.24,5.289,45.805,9.819,1.69,-0.062356857,-0.764505003,-0.534129122,-0.174245009,Normal,Normal,Normal,Normal
ABIA,ABA SOUTH,ENYIMBA,01-02-03-047,ABAUKWU VIILAGE HALL IV,5.1,7.35,39,0,36,0,0,1.33,46.088,3.695,0.24,5.292,45.827,9.824,1.691,-0.251364621,-0.606356223,-0.534129122,-0.174245009,Normal,Normal,Normal,Normal
ABIA,ABA SOUTH,ENYIMBA,01-02-03-048,ABAUKWU VILLAGE HALL V,5.1,7.35,79,1,55,1,0,1.332,46.1,3.699,0.241,5.295,45.853,9.829,1.692,-0.062656951,-0.333190148,-0.453605845,-0.174245009,Normal,Normal,Normal,Normal
ABIA,ABA SOUTH,ENYIMBA,01-02-03-051,OKIJA HALL IV,5.1,7.35,6,0,5,0,0,1.332,46.089,3.702,0.241,5.298,45.879,9.834,1.693,-0.251448722,-1.052048239,-0.534129122,-0.174245009,Normal,Normal,Normal,Normal
ABIA,ABA SOUTH,EZIUKWU,01-02-01-035,OKIGWE ROAD PRIMARY SCHOOL VI,5.1,7.35,12,0,12,0,0,1.334,46.138,3.707,0.241,5.301,45.884,9.839,1.694,-0.251607441,-0.951408107,-0.534129122,-0.174245009,Normal,Normal,Normal,Normal
ABIA,ABA SOUTH,EZIUKWU,01-02-01-036,OKIGWE ROAD PRIMARY SCHOOL VII,5.1,7.35,10,0,10,0,0,1.335,46.178,3.711,0.241,5.304,45.896,9.844,1.695,-0.25176646,-0.98016243,-0.534129122,-0.174245009,Normal,Normal,Normal,Normal
ABIA,ABA SOUTH,EZIUKWU,01-02-01-037,OKIGWE ROAD PRIMARY SCHOOL VIII,5.1,7.35,7,0,6,0,0,1.337,46.221,3.715,0.242,5.307,45.907,9.849,1.696,-0.251925782,-1.037671077,-0.534129122,-0.174245009,Normal,Normal,Normal,Normal
ABIA,ABA SOUTH,EZIUKWU,01-02-01-038,OKIGWE ROAD PRIMARY SCHOOL IX,5.1,7.35,14,0,14,0,0,1.338,46.269,3.72,0.242,5.31,45.913,9.854,1.697,-0.252085407,-0.922653783,-0.534129122,-0.174245009,Normal,Normal,Normal,Normal
ABIA,ABA SOUTH,EZIUKWU,01-02-01-039,OKIGWE ROAD PRIMARY SCHOOL X,5.1,7.35,12,1,11,0,0,1.34,46.308,3.724,0.242,5.313,45.927,9.859,1.698,-0.064015958,-0.965785268,-0.534129122,-0.174245009,Normal,Normal,Normal,Normal
ABIA,ABA SOUTH,EZIUKWU,01-02-01-040,OKIGWE ROAD PRIMARY SCHOOL XI,5.1,7.35,37,0,36,0,1,1.341,46.35,3.729,0.243,5.316,45.938,9.864,1.699,-0.25217184,-0.606356223,-0.534129122,0.270195689,Normal,Normal,Normal,Normal
ABIA,ABA SOUTH,EZIUKWU,01-02-01-041,OKIGWE ROAD PRIMARY SCHOOL XII,5.1,7.35,52,0,51,0,1,1.342,46.362,3.733,0.242,5.319,45.964,9.869,1.7,-0.252332213,-0.390698796,-0.534129122,0.270195689,Normal,Normal,Normal,Normal
ABIA,ABA SOUTH,EZIUKWU,01-02-01-044,EZIUKWU VILLAGE HALL V,5.1,7.35,19,1,165,2,0,1.344,46.357,3.738,0.241,5.322,45.991,9.874,1.701,-0.064585971,1.248297652,-0.373082567,-0.174245009,Normal,Normal,Normal,Normal
ABIA,ABA SOUTH,EZIUKWU,01-02-01-047,EZIUKWU PRIMARY SCHOOL X,5.1,7.35,46,0,46,0,0,1.344,46.215,3.74,0.241,5.325,45.835,9.88,1.702,-0.252419679,-0.462584605,-0.534129122,-0.174245009,Normal,Normal,Normal,Normal
ABIA,ABA SOUTH,EZIUKWU,01-02-01-048,EZIUKWU PRIMARY SCHOOL XI,5.1,7.35,61,1,60,0,0,1.346,46.215,3.744,0.241,5.328,45.862,9.885,1.703,-0.064891411,-0.261304339,-0.534129122,-0.174245009,Normal,Normal,Normal,Normal
ABIA,ABA SOUTH,EZIUKWU,01-02-01-049,EZIUKWU PRIMARY SCHOOL XII,5.1,7.35,35,0,33,0,0,1.346,46.198,3.749,0.242,5.331,45.887,9.89,1.704,-0.252507738,-0.649487708,-0.534129122,-0.174245009,Normal,Normal,Normal,Normal
ABIA,ABA SOUTH,EZIUKWU,01-02-01-050,EBENATOR HALL III,5.1,7.35,21,0,21,0,0,1.348,46.214,3.753,0.242,5.334,45.913,9.895,1.705,-0.252669316,-0.82201365,-0.534129122,-0.174245009,Normal,Normal,Normal,Normal
ABIA,ABA SOUTH,EZIUKWU,01-02-01-051,EBENATOR HALL IV (57 OMUMA ROAD),5.1,7.35,40,0,40,0,0,1.349,46.245,3.758,0.242,5.337,45.932,9.9,1.706,-0.252831204,-0.548847576,-0.534129122,-0.174245009,Normal,Normal,Normal,Normal
ABIA,ABA SOUTH,EZIUKWU,01-02-01-053,EZIUKWU EGBELU VILLAGE HALL VI,5.1,7.35,40,1,37,1,0,1.351,46.252,3.762,0.242,5.34,45.959,9.906,1.707,-0.065733108,-0.591979061,-0.453605845,-0.174245009,Normal,Normal,Normal,Normal
ABIA,ABA SOUTH,EZIUKWU,01-02-01-055,ASA-OKPUAJA HALL V,5.1,7.35,22,0,19,1,0,1.351,46.263,3.766,0.243,5.343,45.986,9.911,1.708,-0.252920768,-0.850767974,-0.453605845,-0.174245009,Normal,Normal,Normal,Normal
ABIA,ABA SOUTH,EZIUKWU,01-02-01-056,ASA - OKPUAJA HALL VI,5.1,7.35,63,0,60,1,0,1.353,46.296,3.769,0.243,5.346,46.004,9.917,1.709,-0.253083425,-0.261304339,-0.453605845,-0.174245009,Normal,Normal,Normal,Normal
ABIA,ABA SOUTH,EZIUKWU,01-02-01-057,ASA - OKPUAJA HALL VII,5.1,7.35,62,0,63,1,0,1.355,46.28,3.772,0.243,5.349,46.029,9.922,1.71,-0.253246396,-0.218172854,-0.453605845,-0.174245009,Normal,Normal,Normal,Normal
ABIA,ABA SOUTH,GLOUCESTER,01-02-09-030,MARKET ROAD PRIMARY SCHOOL XIII,5.1,7.35,34,0,33,1,0,1.356,46.259,3.776,0.244,5.352,46.053,9.928,1.711,-0.253409682,-0.649487708,-0.453605845,-0.174245009,Normal,Normal,Normal,Normal
ABIA,ABA SOUTH,GLOUCESTER,01-02-09-033,MARKET ROAD PRIMARY SCHOOL XVI,5.1,7.35,84,0,81,1,0,1.358,46.275,3.779,0.244,5.355,46.079,9.933,1.712,-0.253573285,0.040616059,-0.453605845,-0.174245009,Normal,Normal,Normal,Normal
ABIA,ABA SOUTH,GLOUCESTER,01-02-09-036,GREEN STREET PRIMARY SCHOOL  IV,5.1,7.35,18,0,16,2,0,1.36,46.233,3.783,0.244,5.359,46.091,9.939,1.713,-0.253737204,-0.893899459,-0.373082567,-0.174245009,Normal,Normal,Normal,Normal
ABIA,ABA SOUTH,IGWEBUIKE,01-02-07-021,OHABIAM SECONDARY SCHOOL VI,5.1,7.35,18,0,17,0,0,1.361,46.27,3.785,0.245,5.362,46.107,9.945,1.714,-0.253901442,-0.879522297,-0.534129122,-0.174245009,Normal,Normal,Normal,Normal
ABIA,ABA SOUTH,IGWEBUIKE,01-02-07-022,OHABIAM SECONDARY SCHOOL VII,5.1,7.35,26,0,24,1,0,1.363,46.306,3.789,0.245,5.365,46.124,9.95,1.715,-0.254065999,-0.778882165,-0.453605845,-0.174245009,Normal,Normal,Normal,Normal
ABIA,ABA SOUTH,IGWEBUIKE,01-02-07-023,OHABIAM SECONDARY SCHOOL VIII,5.1,7.35,24,0,24,0,0,1.365,46.333,3.793,0.245,5.368,46.145,9.955,1.716,-0.254230877,-0.778882165,-0.534129122,-0.174245009,Normal,Normal,Normal,Normal
ABIA,ABA SOUTH,IGWEBUIKE,01-02-07-028,UMUAGBAI WEST PRIMARY SCHOOL III,5.1,7.35,19,0,93,0,0,1.366,46.36,3.797,0.245,5.371,46.167,9.961,1.717,-0.254396076,0.213142001,-0.534129122,-0.174245009,Normal,Normal,Normal,Normal
ABIA,ABA SOUTH,IGWEBUIKE,01-02-07-029,NNENTU PRIMARY SCHOOL I,5.1,7.35,98,0,93,0,0,1.368,46.303,3.802,0.246,5.374,46.166,9.966,1.718,-0.254561598,0.213142001,-0.534129122,-0.174245009,Normal,Normal,Normal,Normal
ABIA,ABA SOUTH,IGWEBUIKE,01-02-07-030,NNENTU PRIMARY SCHOOL II,5.1,7.35,137,0,137,0,0,1.37,46.246,3.807,0.246,5.377,46.166,9.971,1.719,-0.254727443,0.845737121,-0.534129122,-0.174245009,Normal,Normal,Normal,Normal
ABIA,ABA SOUTH,MOSQUE,01-02-10-023,SCHOOL OF HEALTH VIII,5.1,7.35,22,0,19,0,0,1.371,46.135,3.811,0.246,5.38,46.084,9.976,1.72,-0.254893612,-0.850767974,-0.534129122,-0.174245009,Normal,Normal,Normal,Normal
ABIA,ABA SOUTH,MOSQUE,01-02-10-024,SCHOOL OF HEALTH IX,5.1,7.35,24,0,24,0,0,1.373,46.168,3.816,0.247,5.383,46.103,9.981,1.721,-0.255060108,-0.778882165,-0.534129122,-0.174245009,Normal,Normal,Normal,Normal
ABIA,ABA SOUTH,MOSQUE,01-02-10-025,SCHOOL OF HEALTH X,5.1,7.35,24,1,23,0,0,1.375,46.195,3.821,0.247,5.386,46.125,9.987,1.722,-0.069565874,-0.793259327,-0.534129122,-0.174245009,Normal,Normal,Normal,Normal
ABIA,ABA SOUTH,MOSQUE,01-02-10-027,SCHOOL OF HEALTH XII,5.1,7.35,44,0,42,0,0,1.375,46.224,3.825,0.247,5.389,46.146,9.992,1.723,-0.255156382,-0.520093252,-0.534129122,-0.174245009,Normal,Normal,Normal,Normal
ABIA,ABA SOUTH,MOSQUE,01-02-10-029,SCHOOL OF HEALTH XII,5.1,7.35,44,0,2,0,0,1.377,46.229,3.83,0.248,5.393,46.174,9.997,1.724,-0.255323685,-1.095179725,-0.534129122,-0.174245009,Normal,Normal,Normal,Normal
ABIA,ABA SOUTH,MOSQUE,01-02-10-030,MOSQUE SCHOOL VI,5.1,7.35,11,0,10,0,0,1.379,46.284,3.835,0.248,5.396,46.176,10.002,1.725,-0.255491319,-0.98016243,-0.534129122,-0.174245009,Normal,Normal,Normal,Normal
ABIA,ABA SOUTH,MOSQUE,01-02-10-032,EHI ROAD PRIMARY SCHOOL IX,5.1,7.35,14,0,12,0,0,1.38,46.328,3.84,0.248,5.399,46.187,10.008,1.726,-0.255659282,-0.951408107,-0.534129122,-0.174245009,Normal,Normal,Normal,Normal
